"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.963446200E1,4.689747620E-1,-5.080435181E-1,9.734107819E0
1.968407400E1,5.870791626E-1,-5.158273315E-1,9.601782990E0
1.973368600E1,6.291416931E-1,-4.150868225E-1,9.861941986E0
1.978329900E1,6.816824341E-1,-2.186952209E-1,9.929451599E0
1.983291100E1,4.372407532E-1,-4.921765137E-1,9.507928162E0
1.988252300E1,3.296145630E-1,-1.450483704E-1,9.722581787E0
1.993213500E1,3.251239014E-1,-5.854325867E-1,9.450597382E0
1.998174800E1,7.207511902E-1,-4.902305603E-1,9.896819458E0
2.003136000E1,5.266049194E-1,-5.698649597E-1,9.712552643E0
2.008097200E1,2.788700867E-1,-5.345384216E-1,9.649234314E0
2.013058500E1,4.721182251E-1,-2.823129272E-1,9.730814667E0
2.018019650E1,3.836521912E-1,-1.600172424E-1,9.576784973E0
2.022980850E1,7.634124756E-1,-2.424957275E-1,9.742490387E0
2.027942050E1,5.180726624E-1,-3.124003601E-1,9.829160156E0
2.032903350E1,6.406677246E-1,-5.739065552E-1,9.591005402E0
2.037864550E1,8.327183533E-1,-6.186634827E-1,9.711953888E0
2.042825750E1,2.197430420E-1,-5.054988098E-1,9.692644043E0
2.047786950E1,5.809419250E-1,-5.168751526E-1,9.589807892E0
2.052748250E1,4.234693909E-1,-2.627037048E-1,9.938133545E0
2.057709450E1,4.126918030E-1,-5.508544922E-1,9.597891083E0
2.062670650E1,3.553610229E-1,-3.483256531E-1,9.814041595E0
2.067631850E1,1.856140137E-1,-3.444337463E-1,9.775571594E0
2.072593150E1,5.719606018E-1,-4.376898193E-1,9.586514740E0
2.077554350E1,6.138734436E-1,-5.128335571E-1,9.775421906E0
2.082515550E1,3.385958862E-1,-6.120771790E-1,9.601782990E0
2.087476750E1,5.662724304E-1,-5.358856201E-1,9.766889648E0
2.092438050E1,3.838018799E-1,-6.093827820E-1,9.619745636E0
2.097399250E1,6.215075684E-1,-3.935316467E-1,9.717342682E0
2.102360450E1,2.399510193E-1,-4.355941772E-1,9.655521240E0
2.107321650E1,3.580554199E-1,-5.051994324E-1,9.685608673E0
2.112282850E1,5.568420410E-1,-4.646337891E-1,9.728719025E0
2.117244162E1,4.412823486E-1,-6.975494385E-1,9.598040771E0
2.122205362E1,5.963598633E-1,-9.437873840E-1,9.458830261E0
2.127166562E1,3.601510620E-1,-4.472698975E-1,9.531429291E0
2.132127762E1,4.275109863E-1,-8.496331787E-1,9.623338165E0
2.137089062E1,2.592608643E-1,-9.425898743E-1,9.741741943E0
2.142050262E1,5.536985779E-1,-9.409432983E-1,9.886490936E0
2.147011462E1,3.653901672E-1,-1.031654663E0,9.788744202E0
2.151972662E1,2.249821472E-1,-8.107141113E-1,9.697733459E0
2.156933962E1,2.386038208E-1,-9.735754395E-1,9.750872955E0
2.161895162E1,3.233276367E-2,-1.167122955E0,9.538764038E0
2.166856362E1,3.010240173E-1,-9.464817810E-1,9.716444550E0
2.171817562E1,1.095721436E-1,-8.866062927E-1,9.738897858E0
2.176778862E1,-1.589694214E-1,-9.113049316E-1,9.452393646E0
2.181740062E1,-1.407073975E-1,-7.167095947E-1,9.759405212E0
2.186701262E1,-2.297721863E-1,-6.092330933E-1,9.606423340E0
2.191662462E1,1.178050232E-1,-7.713459778E-1,9.643396454E0
2.196623662E1,-2.924917603E-1,-5.150788879E-1,9.624535675E0
2.201584962E1,4.019142151E-1,-6.066883850E-1,9.709858246E0
2.206546162E1,2.968327332E-1,-7.511380005E-1,9.898316345E0
2.211507362E1,-2.058219910E-1,-7.441026306E-1,9.365723877E0
2.216468575E1,2.043251038E-1,-6.982978821E-1,9.829609222E0
2.221429775E1,8.352630615E-2,-4.668791199E-1,9.779912567E0
2.226391075E1,2.380050659E-1,-4.712200928E-1,9.698332214E0
2.231352275E1,5.343887329E-2,-3.990701294E-1,9.699829102E0
2.236313475E1,1.182540894E-2,-4.980143738E-1,9.658964081E0
2.241274675E1,1.317260742E-1,-4.342469788E-1,9.792486420E0
2.246235875E1,9.250762939E-2,-4.450245667E-1,9.538165283E0
2.251197175E1,1.392105103E-2,-5.132826233E-1,9.901459808E0
2.256158375E1,4.396357727E-1,-4.872367859E-1,9.671388245E0
2.261119575E1,-3.272195435E-1,-4.701722717E-1,9.473499756E0
2.266080775E1,4.251159668E-2,-4.403842163E-1,9.652677155E0
2.271041975E1,-2.619552612E-2,-5.029541016E-1,9.586514740E0
2.276003275E1,-3.703298950E-1,-5.619314575E-1,9.559870148E0
