"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.967113808E1,2.859054565E-2,3.119512939E-1,9.958790588E0
1.972145029E1,4.146377563E-2,2.538720703E-1,9.779014435E0
1.977176329E1,1.070274353E-1,2.406994629E-1,9.963880005E0
1.982207629E1,2.874023438E-2,2.327659607E-1,9.843380585E0
1.987238829E1,2.634521484E-2,1.972897339E-1,9.868378601E0
1.992270129E1,6.691085815E-2,2.140548706E-1,9.888885956E0
1.997301429E1,8.666976929E-2,2.359094238E-1,9.904303894E0
2.002332729E1,1.481918335E-2,2.733316040E-1,1.001193008E1
2.007363929E1,2.245330811E-3,2.179467773E-1,9.821376343E0
2.012395229E1,5.792953491E-2,2.308200073E-1,9.965227203E0
2.017426529E1,1.212478638E-2,2.555186462E-1,9.812544708E0
2.022457729E1,1.522334290E-1,1.356179810E-1,9.793833618E0
2.027489029E1,-4.535568237E-2,2.481838989E-1,9.799521790E0
2.032520329E1,6.242019653E-2,2.133064270E-1,9.920619965E0
2.037551529E1,-9.430389404E-3,2.281256104E-1,9.985734558E0
2.042582829E1,5.358856201E-2,2.430944824E-1,9.877808990E0
2.047614129E1,5.239105225E-3,2.257305908E-1,9.937385101E0
2.052645429E1,4.580474854E-2,1.553768921E-1,9.834998016E0
2.057676629E1,9.116043091E-2,2.056723022E-1,9.915530548E0
2.062707929E1,4.191284180E-3,2.236349487E-1,9.809401245E0
2.067739229E1,-4.790039062E-3,2.369572449E-1,1.002659958E1
2.072770492E1,-9.669891357E-2,2.448907471E-1,9.914183350E0
2.077801692E1,7.185058594E-2,2.360591125E-1,9.880503387E0
2.082832992E1,3.023712158E-2,2.453398132E-1,9.898016968E0
2.087864292E1,-4.415817261E-2,2.513273621E-1,9.715396729E0
2.092895492E1,3.832031250E-2,2.139051819E-1,9.930948486E0
2.097926792E1,7.334747314E-3,2.267784119E-1,9.898316345E0
2.102958092E1,-4.191284180E-2,2.992277527E-1,9.955796814E0
2.107989292E1,7.649093628E-2,1.844165039E-1,9.853858795E0
2.113020592E1,4.071533203E-2,2.436932373E-1,9.897567902E0
2.118051892E1,1.236428833E-1,2.044747925E-1,9.942923584E0
2.123083192E1,6.616241455E-2,2.067201233E-1,9.910441132E0
2.128114392E1,1.257385254E-2,2.335144043E-1,9.879305878E0
2.133145692E1,1.930984497E-2,1.769320679E-1,9.815239105E0
2.138176992E1,6.930587769E-2,1.730401611E-1,9.823322296E0
2.143208192E1,1.498384094E-1,1.571731567E-1,9.793384552E0
2.148239492E1,-7.334747314E-3,1.064286804E-1,1.011850845E1
2.153270792E1,1.679507446E-1,-3.173400879E-2,9.903854828E0
2.158301992E1,5.822891235E-2,4.266128540E-1,9.507778473E0
2.163333292E1,-1.736389160E-1,3.832031250E-2,1.040216858E1
2.168364592E1,1.451980591E-2,-3.936813354E-2,1.023496628E1
2.173395871E1,-3.499722290E-1,3.104544067E-1,9.538913727E0
2.178427171E1,-4.378395081E-1,2.070195007E-1,1.010428802E1
2.183458471E1,-1.670526123E-1,-3.348536682E-1,1.035786072E1
2.188489671E1,-1.637594604E-1,6.047424316E-2,9.581575012E0
2.193520971E1,-2.589614868E-1,7.933502197E-3,9.963131561E0
2.198552271E1,-3.308120728E-1,3.186872864E-1,9.914333038E0
2.203583571E1,-5.206173706E-1,6.044430542E-1,9.931397552E0
2.208614771E1,-8.352630615E-1,6.239025879E-1,1.072534653E1
